,0,1,2,3,4,5,6,7,8
29,722.3481818318645,720.9244709315674,723.7718927321602,722.64719506676,722.0494847065025,722.6462116160359,722.0504673331762,722.3471987940643,722.3491648710213
30,725.9807544521218,724.5497781722235,727.411730732018,726.2745440969946,725.6872715800222,726.2735397036253,725.688275150735,725.9797504709985,725.9817584346524
31,711.2920223078628,709.8904238098902,712.6936208058348,711.5809969902168,711.0033502738286,711.5800343856203,711.0043120866311,711.291060100032,711.2929845170157
32,722.9434100839277,721.5185088520395,724.3683113158149,723.2205796246145,722.6665186374235,723.2196038670036,722.6674936378308,722.9424347057766,722.9443854634154
33,705.9532732818059,704.5623523651609,707.3441941984509,706.2220851350764,705.6847295615163,706.2211354100563,705.6856785543032,705.952323923735,705.9542226411747
34,674.5323292627883,673.2042502758206,675.8604082497587,674.8015231440361,674.2634138780767,674.8006189467151,674.2643173441985,674.5314254318738,674.5332330949382
35,662.3022696753159,660.9986537057447,663.6058856448891,662.5802492367993,662.024593123426,662.5795412581363,662.025300499573,662.3015619984598,662.3029773529415
36,693.3628925110789,691.99715532915,694.728629693007,693.6455706424451,693.0805153890879,693.6448311044888,693.0812543161533,693.3621532791327,693.3636317438251
37,695.108545685711,693.7393143908101,696.4777769806097,695.3832021617332,694.8341753227319,695.3822781040104,694.8350986409495,695.1076219985559,695.1094693741134
38,698.5288284491589,697.1527566303718,699.9049002679479,698.8015111350098,698.2564276834128,698.8005851966932,698.2573528897055,698.5279028776688,698.5297540218992
39,718.2809577186724,716.865381951853,719.6965334854921,718.5562458944305,718.0059502280101,718.5553142808598,718.0068811187691,718.280026467307,718.2818889712652
40,697.0738125862256,695.7006511505168,698.4469740219355,697.3590789456492,696.7888520728364,697.3581778954003,696.7897523762242,697.0729119101991,697.0747132634341
41,707.642099941192,706.247801704336,709.0363981780475,707.9248566751795,707.3596415759556,707.923926766633,707.3605707321241,707.6411704096543,707.64302947397
42,752.8553209613519,751.3705963240952,754.3400455986093,753.1188434379474,752.592052167634,753.117856217742,752.5930386888505,752.854334091465,752.8563078325496
43,746.3896974753452,744.9179041266975,747.8614908239902,746.6513818411504,746.1282663795922,746.6504061398444,746.1292413888544,746.388722120874,746.3906728311075
44,761.5845650381874,760.082381996055,763.0867480803213,761.8347615350131,761.3345989405643,761.8337686912583,761.3355911247018,761.5835725250491,761.5855575526386
45,782.2833603086052,780.739779717569,783.8269408996395,782.5264880431102,782.0404469362012,782.5254709203823,782.0414634199296,782.2823435061889,782.284377112364
46,780.8476082297484,779.3068991845117,782.3883172749873,781.0743289791212,780.621075613507,781.0733168274396,780.6220871711729,780.8465963758615,780.8486200849636
47,1009.849208586678,1009.849208586678,1009.849208586678,1009.849208586678,1009.849208586678,1009.849208586678,1009.849208586678,1009.849208586678,1009.849208586678
48,1009.8511740925301,1009.8511740925301,1009.8511740925301,1009.8511740925301,1009.8511740925301,1009.8511740925301,1009.8511740925301,1009.8511740925301,1009.8511740925301
49,784.8868338407301,783.3380464691887,786.4356212122724,785.1094574686151,784.6643926711021,785.1084492385218,784.6654003232175,784.8858259003982,784.8878417823724
50,1009.842586959192,1009.842586959192,1009.842586959192,1009.842586959192,1009.842586959192,1009.842586959192,1009.842586959192,1009.842586959192,1009.842586959192
51,1009.7260381577134,1009.7260381577134,1009.7260381577134,1009.7260381577134,1009.7260381577134,1009.7260381577134,1009.7260381577134,1009.7260381577134,1009.7260381577134
52,1009.8590361541957,1009.8590361541957,1009.8590361541957,1009.8590361541957,1009.8590361541957,1009.8590361541957,1009.8590361541957,1009.8590361541957,1009.8590361541957
53,1009.8610016791754,1009.8610016791754,1009.8610016791754,1009.8610016791754,1009.8610016791754,1009.8610016791754,1009.8610016791754,1009.8610016791754,1009.8610016791754
54,1009.8753329526756,1009.8753329526756,1009.8753329526756,1009.8753329526756,1009.8753329526756,1009.8753329526756,1009.8753329526756,1009.8753329526756,1009.8753329526756
55,1009.8772603431892,1009.8772603431892,1009.8772603431892,1009.8772603431892,1009.8772603431892,1009.8772603431892,1009.8772603431892,1009.8772603431892,1009.8772603431892
56,1009.8668982770691,798.0760571875111,1009.8668982770691,1009.8668982770691,1009.8668982770691,1009.8668982770691,1009.8668982770691,1009.8668982770691,1009.8668982770691
57,766.1484095387804,764.6370996035648,767.6597194739995,766.3369492561034,765.9600055370258,766.3360077373404,765.9609465874225,766.1474682548713,766.149350823862
58,756.1272867268142,754.6360190780687,757.6185543755622,756.3232098410514,755.9315127765615,756.3222836992242,755.9324384331458,756.1263608282753,756.1282126265029
59,744.9184657673778,743.449616054418,746.3873154803398,745.1411444459475,744.6959807421731,745.1402527076539,744.6968719411955,744.9175742993818,744.9193572364603
60,750.769791396815,749.2892388204232,752.2503439732063,750.9966445872378,750.5431376092919,750.9957308248376,750.5440508132066,750.7688779143454,750.7707048804131
61,781.6256362133711,780.0833695997255,783.1679028270156,781.8354255578794,781.4160133014461,781.8343017182216,781.4171365316612,781.6245126793715,781.6267597490062
62,765.7881688449216,764.2775772143908,767.298760475454,765.9993057869725,765.5772038171561,765.9982085038621,765.5783004888083,765.7870718684654,765.7892658229737
63,758.1453045309846,756.6499963043153,759.6406127576516,758.3726718064416,757.9181366729898,758.3714204203123,757.9193873006639,758.1440535252949,758.1465555387642
64,784.9833850827853,783.4309078283269,786.5358623372434,785.1879647396642,784.7789638878852,785.1870370871926,784.7798910528123,784.9824576747322,784.9843124919458
65,787.8067158880492,786.2485898331851,789.3648419429192,787.9961913910461,787.6173757098733,787.9950703991361,787.6184961584506,787.8055951687103,787.8078366090033
66,786.3815262899864,784.8262484896566,787.9368040903174,786.563412221399,786.199764936766,786.5621048897757,786.2010716593811,786.3802192640707,786.3828333181008
67,1007.9144676066795,1007.9144676066795,1007.9144676066795,1007.9144676066795,1007.9144676066795,1007.9144676066795,1007.9144676066795,1007.9144676066795,1007.9144676066795
68,1007.9171530966508,1007.9171530966508,1007.9171530966508,1007.9171530966508,1007.9171530966508,1007.9171530966508,1007.9171530966508,1007.9171530966508,1007.9171530966508
69,794.1225268161952,792.5517690965145,795.6932845358781,794.3084144935357,793.9367702426226,794.307280621003,793.937903580366,794.1213932119708,794.1236604220561
70,1007.9987877878629,1007.9987877878629,1007.9987877878629,1007.9987877878629,1007.9987877878629,1007.9987877878629,1007.9987877878629,1007.9987877878629,1007.9987877878629
71,1008.0129212032824,1008.0129212032824,1008.0129212032824,1008.0129212032824,1008.0129212032824,1008.0129212032824,1008.0129212032824,1008.0129212032824,1008.0129212032824
72,1007.7938564879987,1007.7938564879987,1007.7938564879987,1007.7938564879987,1007.7938564879987,1007.7938564879987,1007.7938564879987,1007.7938564879987,1007.7938564879987
73,1008.0293405950972,1008.0293405950972,1008.0293405950972,1008.0293405950972,1008.0293405950972,1008.0293405950972,1008.0293405950972,1008.0293405950972,1008.0293405950972
74,1008.0432839545189,1008.0432839545189,1008.0432839545189,1008.0432839545189,1008.0432839545189,1008.0432839545189,1008.0432839545189,1008.0432839545189,1008.0432839545189
75,1008.022521372057,1008.022521372057,1008.022521372057,1008.022521372057,1008.022521372057,1008.022521372057,1008.022521372057,1008.022521372057,1008.022521372057
76,1008.0249214285368,1008.0249214285368,1008.0249214285368,1008.0249214285368,1008.0249214285368,1008.0249214285368,1008.0249214285368,1008.0249214285368,1008.0249214285368
77,1008.136263663182,1008.136263663182,1008.136263663182,1008.136263663182,1008.136263663182,1008.136263663182,1008.136263663182,1008.136263663182,1008.136263663182
78,780.8425786152184,779.2983849283216,782.3867723021154,781.0183993914399,780.6668800653308,781.0176488922099,780.6676302236833,780.841828286853,780.8433289443165
79,1008.2713576391957,1008.2713576391957,1008.2713576391957,1008.2713576391957,1008.2713576391957,1008.2713576391957,1008.2713576391957,1008.2713576391957,1008.2713576391957
80,1008.2616026800528,1008.2616026800528,1008.2616026800528,1008.2616026800528,1008.2616026800528,1008.2616026800528,1008.2616026800528,1008.2616026800528,1008.2616026800528
81,1008.2519240248039,1008.2519240248039,1008.2519240248039,1008.2519240248039,1008.2519240248039,1008.2519240248039,1008.2519240248039,1008.2519240248039,1008.2519240248039
82,1008.3607570900281,1008.3607570900281,1008.3607570900281,1008.3607570900281,1008.3607570900281,1008.3607570900281,1008.3607570900281,1008.3607570900281,1008.3607570900281
83,793.5237556225406,791.9541993337366,1008.244036370537,793.7532583172577,793.2944573112071,793.7524733100018,793.2952418604459,793.5229708447881,793.5245404010768
84,1008.2681567828236,1008.2681567828236,1008.2681567828236,1008.2681567828236,1008.2681567828236,1008.2681567828236,1008.2681567828236,1008.2681567828236,1008.2681567828236
85,1008.1414072286693,1008.1414072286693,1008.1414072286693,1008.1414072286693,1008.1414072286693,1008.1414072286693,1008.1414072286693,1008.1414072286693,1008.1414072286693
86,1008.2380539879181,1008.2380539879181,1008.2380539879181,1008.2380539879181,1008.2380539879181,1008.2380539879181,1008.2380539879181,1008.2380539879181,1008.2380539879181
87,1008.228718493601,1008.228718493601,1008.228718493601,1008.228718493601,1008.228718493601,1008.228718493601,1008.228718493601,1008.228718493601,1008.228718493601
88,1008.2194592927846,1008.2194592927846,1008.2194592927846,1008.2194592927846,1008.2194592927846,1008.2194592927846,1008.2194592927846,1008.2194592927846,1008.2194592927846
89,1008.2653369892003,1008.2653369892003,1008.2653369892003,1008.2653369892003,1008.2653369892003,1008.2653369892003,1008.2653369892003,1008.2653369892003,1008.2653369892003
90,1007.7787739717163,1007.7787739717163,1007.7787739717163,1007.7787739717163,1007.7787739717163,1007.7787739717163,1007.7787739717163,1007.7787739717163,1007.7787739717163
91,1008.0007877874419,1008.0007877874419,1008.0007877874419,1008.0007877874419,1008.0007877874419,1008.0007877874419,1008.0007877874419,1008.0007877874419,1008.0007877874419
92,1007.9925021007347,1007.9925021007347,1007.9925021007347,1007.9925021007347,1007.9925021007347,1007.9925021007347,1007.9925021007347,1007.9925021007347,1007.9925021007347
93,1008.0982973415682,1008.0982973415682,1008.0982973415682,1008.0982973415682,1008.0982973415682,1008.0982973415682,1008.0982973415682,1008.0982973415682,1008.0982973415682
94,1007.8733862159004,1007.8733862159004,1007.8733862159004,1007.8733862159004,1007.8733862159004,1007.8733862159004,1007.8733862159004,1007.8733862159004,1007.8733862159004
95,1007.8872512361578,1007.8872512361578,1007.8872512361578,1007.8872512361578,1007.8872512361578,1007.8872512361578,1007.8872512361578,1007.8872512361578,1007.8872512361578
96,1007.7775171055482,1007.7775171055482,1007.7775171055482,1007.7775171055482,1007.7775171055482,1007.7775171055482,1007.7775171055482,1007.7775171055482,1007.7775171055482
97,1007.7702615905854,1007.7702615905854,1007.7702615905854,1007.7702615905854,1007.7702615905854,1007.7702615905854,1007.7702615905854,1007.7702615905854,1007.7702615905854
98,1007.9763880636876,1007.9763880636876,1007.9763880636876,1007.9763880636876,1007.9763880636876,1007.9763880636876,1007.9763880636876,1007.9763880636876,1007.9763880636876
99,1007.8781856244045,1007.8781856244045,1007.8781856244045,1007.8781856244045,1007.8781856244045,1007.8781856244045,1007.8781856244045,1007.8781856244045,1007.8781856244045
100,1007.7913046322578,1007.7913046322578,1007.7913046322578,1007.7913046322578,1007.7913046322578,1007.7913046322578,1007.7913046322578,1007.7913046322578,1007.7913046322578
101,1007.6734311751484,1007.6734311751484,1007.6734311751484,1007.6734311751484,1007.6734311751484,1007.6734311751484,1007.6734311751484,1007.6734311751484,1007.6734311751484
102,1007.8875559640197,1007.8875559640197,1007.8875559640197,1007.8875559640197,1007.8875559640197,1007.8875559640197,1007.8875559640197,1007.8875559640197,1007.8875559640197
103,1007.9901973586087,1007.9901973586087,1007.9901973586087,1007.9901973586087,1007.9901973586087,1007.9901973586087,1007.9901973586087,1007.9901973586087,1007.9901973586087
104,1007.6955194969801,1007.6955194969801,1007.6955194969801,1007.6955194969801,1007.6955194969801,1007.6955194969801,1007.6955194969801,1007.6955194969801,1007.6955194969801
105,1007.8969263907516,1007.8969263907516,1007.8969263907516,1007.8969263907516,1007.8969263907516,1007.8969263907516,1007.8969263907516,1007.8969263907516,1007.8969263907516
106,1007.8119862760017,1007.8119862760017,1007.8119862760017,1007.8119862760017,1007.8119862760017,1007.8119862760017,1007.8119862760017,1007.8119862760017,1007.8119862760017
107,1008.109650893506,1008.109650893506,1008.109650893506,1008.109650893506,1008.109650893506,1008.109650893506,1008.109650893506,1008.109650893506,1008.109650893506
108,1008.0142926503667,1008.0142926503667,1008.0142926503667,1008.0142926503667,1008.0142926503667,1008.0142926503667,1008.0142926503667,1008.0142926503667,1008.0142926503667
109,1008.2117433570606,1008.2117433570606,1008.2117433570606,1008.2117433570606,1008.2117433570606,1008.2117433570606,1008.2117433570606,1008.2117433570606,1008.2117433570606
110,1008.1167374034878,1008.1167374034878,1008.1167374034878,1008.1167374034878,1008.1167374034878,1008.1167374034878,1008.1167374034878,1008.1167374034878,1008.1167374034878
111,1008.1292722662461,1008.1292722662461,1008.1292722662461,1008.1292722662461,1008.1292722662461,1008.1292722662461,1008.1292722662461,1008.1292722662461,1008.1292722662461
112,1008.2278802085452,1008.2278802085452,1008.2278802085452,1008.2278802085452,1008.2278802085452,1008.2278802085452,1008.2278802085452,1008.2278802085452,1008.2278802085452
113,1008.1137275356356,1008.1137275356356,1008.1137275356356,1008.1137275356356,1008.1137275356356,1008.1137275356356,1008.1137275356356,1008.1137275356356,1008.1137275356356
114,1008.2217455073022,1008.2217455073022,1008.2217455073022,1008.2217455073022,1008.2217455073022,1008.2217455073022,1008.2217455073022,1008.2217455073022,1008.2217455073022
115,1008.1185280886256,1008.1185280886256,1008.1185280886256,1008.1185280886256,1008.1185280886256,1008.1185280886256,1008.1185280886256,1008.1185280886256,1008.1185280886256
116,1008.120928373693,1008.120928373693,1008.120928373693,1008.120928373693,1008.120928373693,1008.120928373693,1008.120928373693,1008.120928373693,1008.120928373693
117,1008.2178017905006,1008.2178017905006,1008.2178017905006,1008.2178017905006,1008.2178017905006,1008.2178017905006,1008.2178017905006,1008.2178017905006,1008.2178017905006
118,1008.1604005478516,1008.1604005478516,1008.1604005478516,1008.1604005478516,1008.1604005478516,1008.1604005478516,1008.1604005478516,1008.1604005478516,1008.1604005478516
119,1008.2662896212989,1008.2662896212989,1008.2662896212989,1008.2662896212989,1008.2662896212989,1008.2662896212989,1008.2662896212989,1008.2662896212989,1008.2662896212989
120,1008.4008865308901,1008.4008865308901,1008.4008865308901,1008.4008865308901,1008.4008865308901,1008.4008865308901,1008.4008865308901,1008.4008865308901,1008.4008865308901
121,1008.3189906311619,1008.3189906311619,1008.3189906311619,1008.3189906311619,1008.3189906311619,1008.3189906311619,1008.3189906311619,1008.3189906311619,1008.3189906311619
122,1008.1499608456782,1008.1499608456782,1008.1499608456782,1008.1499608456782,1008.1499608456782,1008.1499608456782,1008.1499608456782,1008.1499608456782,1008.1499608456782
123,1008.2737582881429,1008.2737582881429,1008.2737582881429,1008.2737582881429,1008.2737582881429,1008.2737582881429,1008.2737582881429,1008.2737582881429,1008.2737582881429
124,1008.3143415520514,1008.3143415520514,1008.3143415520514,1008.3143415520514,1008.3143415520514,1008.3143415520514,1008.3143415520514,1008.3143415520514,1008.3143415520514
125,1008.1859096909855,1008.1859096909855,1008.1859096909855,1008.1859096909855,1008.1859096909855,1008.1859096909855,1008.1859096909855,1008.1859096909855,1008.1859096909855
126,1008.2985653286306,1008.2985653286306,1008.2985653286306,1008.2985653286306,1008.2985653286306,1008.2985653286306,1008.2985653286306,1008.2985653286306,1008.2985653286306
127,1006.4986228731192,1006.4986228731192,1006.4986228731192,1006.4986228731192,1006.4986228731192,1006.4986228731192,1006.4986228731192,1006.4986228731192,1006.4986228731192
128,1006.5101295841473,1006.5101295841473,1006.5101295841473,1006.5101295841473,1006.5101295841473,1006.5101295841473,1006.5101295841473,1006.5101295841473,1006.5101295841473
129,1006.5026169231986,1006.5026169231986,1006.5026169231986,1006.5026169231986,1006.5026169231986,1006.5026169231986,1006.5026169231986,1006.5026169231986,1006.5026169231986
130,1006.4149987122252,1006.4149987122252,1006.4149987122252,1006.4149987122252,1006.4149987122252,1006.4149987122252,1006.4149987122252,1006.4149987122252,1006.4149987122252
131,1006.5160066162347,1006.5160066162347,1006.5160066162347,1006.5160066162347,1006.5160066162347,1006.5160066162347,1006.5160066162347,1006.5160066162347,1006.5160066162347
132,1006.438428752121,1006.438428752121,1006.438428752121,1006.438428752121,1006.438428752121,1006.438428752121,1006.438428752121,1006.438428752121,1006.438428752121
133,1006.4407109280162,1006.4407109280162,1006.4407109280162,1006.4407109280162,1006.4407109280162,1006.4407109280162,1006.4407109280162,1006.4407109280162,1006.4407109280162
134,1006.5497288908825,1006.5497288908825,1006.5497288908825,1006.5497288908825,1006.5497288908825,1006.5497288908825,1006.5497288908825,1006.5497288908825,1006.5497288908825
135,1006.5423300548002,1006.5423300548002,1006.5423300548002,1006.5423300548002,1006.5423300548002,1006.5423300548002,1006.5423300548002,1006.5423300548002,1006.5423300548002
136,1006.5350073528452,1006.5350073528452,1006.5350073528452,1006.5350073528452,1006.5350073528452,1006.5350073528452,1006.5350073528452,1006.5350073528452,1006.5350073528452
137,1006.4406728917091,1006.4406728917091,1006.4406728917091,1006.4406728917091,1006.4406728917091,1006.4406728917091,1006.4406728917091,1006.4406728917091,1006.4406728917091
138,1006.6255843627783,1006.6255843627783,1006.6255843627783,1006.6255843627783,1006.6255843627783,1006.6255843627783,1006.6255843627783,1006.6255843627783,1006.6255843627783
139,1006.5407704099192,1006.5407704099192,1006.5407704099192,1006.5407704099192,1006.5407704099192,1006.5407704099192,1006.5407704099192,1006.5407704099192,1006.5407704099192
140,1006.6287039177981,1006.6287039177981,1006.6287039177981,1006.6287039177981,1006.6287039177981,1006.6287039177981,1006.6287039177981,1006.6287039177981,1006.6287039177981
141,1006.6302636989328,1006.6302636989328,1006.6302636989328,1006.6302636989328,1006.6302636989328,1006.6302636989328,1006.6302636989328,1006.6302636989328,1006.6302636989328
142,1006.537556027482,1006.537556027482,1006.537556027482,1006.537556027482,1006.537556027482,1006.537556027482,1006.537556027482,1006.537556027482,1006.537556027482
143,1006.5395150877454,1006.5395150877454,1006.5395150877454,1006.5395150877454,1006.5395150877454,1006.5395150877454,1006.5395150877454,1006.5395150877454,1006.5395150877454
144,1006.63494305684,1006.63494305684,1006.63494305684,1006.63494305684,1006.63494305684,1006.63494305684,1006.63494305684,1006.63494305684,1006.63494305684
145,1006.8226679212348,1006.8226679212348,1006.8226679212348,1006.8226679212348,1006.8226679212348,1006.8226679212348,1006.8226679212348,1006.8226679212348,1006.8226679212348
146,1006.4439059829634,1006.4439059829634,1006.4439059829634,1006.4439059829634,1006.4439059829634,1006.4439059829634,1006.4439059829634,1006.4439059829634,1006.4439059829634
147,1006.5297768840653,1006.5297768840653,1006.5297768840653,1006.5297768840653,1006.5297768840653,1006.5297768840653,1006.5297768840653,1006.5297768840653,1006.5297768840653
148,1006.4574470427079,1006.4574470427079,1006.4574470427079,1006.4574470427079,1006.4574470427079,1006.4574470427079,1006.4574470427079,1006.4574470427079,1006.4574470427079
149,1006.5338471374251,1006.5338471374251,1006.5338471374251,1006.5338471374251,1006.5338471374251,1006.5338471374251,1006.5338471374251,1006.5338471374251,1006.5338471374251
150,1006.4621636343882,1006.4621636343882,1006.4621636343882,1006.4621636343882,1006.4621636343882,1006.4621636343882,1006.4621636343882,1006.4621636343882,1006.4621636343882
151,1006.5551877071247,1006.5551877071247,1006.5551877071247,1006.5551877071247,1006.5551877071247,1006.5551877071247,1006.5551877071247,1006.5551877071247,1006.5551877071247
152,1006.5485496383008,1006.5485496383008,1006.5485496383008,1006.5485496383008,1006.5485496383008,1006.5485496383008,1006.5485496383008,1006.5485496383008,1006.5485496383008
153,1006.4692385633529,1006.4692385633529,1006.4692385633529,1006.4692385633529,1006.4692385633529,1006.4692385633529,1006.4692385633529,1006.4692385633529,1006.4692385633529
154,1006.5610650023062,1006.5610650023062,1006.5610650023062,1006.5610650023062,1006.5610650023062,1006.5610650023062,1006.5610650023062,1006.5610650023062,1006.5610650023062
155,1006.4824376229075,1006.4824376229075,1006.4824376229075,1006.4824376229075,1006.4824376229075,1006.4824376229075,1006.4824376229075,1006.4824376229075,1006.4824376229075
156,1006.5565381505537,1006.5565381505537,1006.5565381505537,1006.5565381505537,1006.5565381505537,1006.5565381505537,1006.5565381505537,1006.5565381505537,1006.5565381505537
157,1006.558535288523,1006.558535288523,1006.558535288523,1006.558535288523,1006.558535288523,1006.558535288523,1006.558535288523,1006.558535288523,1006.558535288523
158,1006.4810302221455,1006.4810302221455,1006.4810302221455,1006.4810302221455,1006.4810302221455,1006.4810302221455,1006.4810302221455,1006.4810302221455,1006.4810302221455
159,1006.4833885704825,1006.4833885704825,1006.4833885704825,1006.4833885704825,1006.4833885704825,1006.4833885704825,1006.4833885704825,1006.4833885704825,1006.4833885704825
160,1006.2494445115152,1006.2494445115152,1006.2494445115152,1006.2494445115152,1006.2494445115152,1006.2494445115152,1006.2494445115152,1006.2494445115152,1006.2494445115152
161,1006.3312864187445,1006.3312864187445,1006.3312864187445,1006.3312864187445,1006.3312864187445,1006.3312864187445,1006.3312864187445,1006.3312864187445,1006.3312864187445
162,1006.2563277984538,1006.2563277984538,1006.2563277984538,1006.2563277984538,1006.2563277984538,1006.2563277984538,1006.2563277984538,1006.2563277984538,1006.2563277984538
163,1006.2597694595798,1006.2597694595798,1006.2597694595798,1006.2597694595798,1006.2597694595798,1006.2597694595798,1006.2597694595798,1006.2597694595798,1006.2597694595798
164,1006.100457608603,1006.100457608603,1006.100457608603,1006.100457608603,1006.100457608603,1006.100457608603,1006.100457608603,1006.100457608603,1006.100457608603
165,1005.890057845339,1005.890057845339,1005.890057845339,1005.890057845339,1005.890057845339,1005.890057845339,1005.890057845339,1005.890057845339,1005.890057845339
166,1006.2015670394239,1006.2015670394239,1006.2015670394239,1006.2015670394239,1006.2015670394239,1006.2015670394239,1006.2015670394239,1006.2015670394239,1006.2015670394239
167,1005.9847018780418,1005.9847018780418,1005.9847018780418,1005.9847018780418,1005.9847018780418,1005.9847018780418,1005.9847018780418,1005.9847018780418,1005.9847018780418
168,1006.2090964670766,1006.2090964670766,1006.2090964670766,1006.2090964670766,1006.2090964670766,1006.2090964670766,1006.2090964670766,1006.2090964670766,1006.2090964670766
169,1006.2128612020314,1006.2128612020314,1006.2128612020314,1006.2128612020314,1006.2128612020314,1006.2128612020314,1006.2128612020314,1006.2128612020314,1006.2128612020314
170,1005.8488879043342,1005.8488879043342,1005.8488879043342,1005.8488879043342,1005.8488879043342,1005.8488879043342,1005.8488879043342,1005.8488879043342,1005.8488879043342
171,1006.0629671865205,1006.0629671865205,1006.0629671865205,1006.0629671865205,1006.0629671865205,1006.0629671865205,1006.0629671865205,1006.0629671865205,1006.0629671865205
172,1005.9343468746498,1005.9343468746498,1005.9343468746498,1005.9343468746498,1005.9343468746498,1005.9343468746498,1005.9343468746498,1005.9343468746498,1005.9343468746498
173,1005.9395172232046,1005.9395172232046,1005.9395172232046,1005.9395172232046,1005.9395172232046,1005.9395172232046,1005.9395172232046,1005.9395172232046,1005.9395172232046
174,1005.8632572767998,1005.8632572767998,1005.8632572767998,1005.8632572767998,1005.8632572767998,1005.8632572767998,1005.8632572767998,1005.8632572767998,1005.8632572767998
175,1004.6888206924981,1004.6888206924981,1004.6888206924981,1004.6888206924981,1004.6888206924981,1004.6888206924981,1004.6888206924981,1004.6888206924981,1004.6888206924981
